Number,Sentence
1395,아이__01/NNG 의/JKG 고개__01/NNG 가/JKS 밑__01/NNG (으)로/JKB_DIR 떨어지/VV ᆫ다/EF
1396,그녀/NP 가/JKS 천천히/MAG 뒤__01/NNG (으)로/JKB_DIR 물러서/VV 었/EP 다/EF
1397,또/MAJ 부엌/NNG (으)로/JKB_DIR 들어가__01/VV 아/EC 보/VX 았/EP 다/EF
1398,영순이/NNP 는/JX 한/MM 걸음/NNG 더/MAG 뒤__01/NNG (으)로/JKB_DIR 물러나/VV 았/EP 다/EF
1399,그/MM 녀석/NNB 집__01/NNG (으)로/JKB_DIR 가/VV 아/EC 보/VX 자/EF
1400,둘/NR 은/JX 산__01/NNG (으)로/JKB_DIR 올라가/VV 았/EP 다/EF
1401,꿈__01/NNG 에/JKB 수레__01/NNG 가/JKS 문안__01/NNG (으)로/JKB_DIR 들어오/VV 면/EC 불길/XR 하/XSA 다/EC
1402,당장__02/NNG 덕적도/NNP (으)로/JKB_DIR 달려가/VV 고/EC 싶/VX 었/EP 다/EF
1403,니/NP 도/JX 병원__02/NNG (으)로/JKB_DIR 오/VV 지/EC 말/VX 라더라/EF
1404,제발/MAG 오늘/NNG 은/JX 집__01/NNG (으)로/JKB_DIR 좀/MAG 가/VV 시/EP 오/EF
1405,처음/NNG 부터/JX 서울/NNP (으)로/JKB_DIR 가/VV ᆯ/ETM 생각__01/NNG 이/VCP 었/EP 잖아/EF
1406,초조__03/NNG 하/XSA ᄆ/ETN 이/JKS 금방/MAG 나/NP 에게/JKB (으)로/JKB_DIR 달려오/VV 았/EP 다/EF
1407,나/NP 는/JX 계산대/NNG (으)로/JKB_DIR 걸어가/VV 았/EP 다/EF
1408,상이용사/NNG 여러분/NP 방송국/NNG (으)로/JKB_DIR 나오/VV 시/EP ᄇ시오/EF
1409,하루__01/NNG 는/JX 임금__01/NNG 님/XSN 이/JKS 아기__01/NNG 별/NNG 앞/NNG (으)로/JKB_DIR 오/VV 시/EP 더니/EC
1410,물__01/NNG 은/JX 한국/NNP 에서/JKB 와/JC 반대__03/NNG 방향__01/NNG (으)로/JKB_DIR 소용돌이치/VV 었/EP 다/EF
1411,아이__01/NNG 의/JKG 두/MM 손__01/NNG 은/JX 포대기/NNG 밖/NNG (으)로/JKB_DIR 나오/VV 아/EC 있/VX 다/EF
1412,해__01/NNG 가/JKS 아파트/NNG 뒤__01/NNG (으)로/JKB_DIR 내려앉/VV 은/ETM 저녁/NNG 이/VCP 었/EP 습니다/EF
1413,오릉/NNP 숲__01/NNG (으)로/JKB_DIR 소풍__02/NNG 을/JKO 가/VV 았/EP 다/EF
1414,남수/NNP 는/JX 귀염이/NNP 를/JKO 남대천/NNP 강가__01/NNG (으)로/JKB_DIR 불러내/VV 었/EP 다/EF
1415,그런데/MAJ 왼쪽/NNG 뺨/NNG 안쪽/NNG (으)로/JKB_DIR 흉터/NNG 가/JKS 하나/NR 있/VV 다/EF
1416,준태/NNP 와/JC 뻐드렁이/NNG 가/JKS 해밀턴/NNP 호텔/NNG 쪽__05/NNB (으)로/JKB_DIR 치달리/VV 어/EC 가/VX 았/EP 다/EF
1417,태진이/NNP 가/JKS 동수/NNP 가까이/NNG (으)로/JKB_DIR 다가서/VV 었/EP 습니다/EF
1418,그러나/MAJ 어디/NP (으)로/JKB_DIR 이/VCP 든/EC 가/VV 아야/EC 하/VX 았/EP 다/EF
1419,이튿날/NNG 새벽__01/NNG 에/JKB 개똥/NNP 어머니/NNG 는/JX 덕호/NNP 네/XSN 집__01/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1420,비구니/NNG 들/XSN 이/JKS 하나/NR 둘/NR 대웅전/NNG (으)로/JKB_DIR 향하/VV ᆫ다/EF
1421,검찰__02/NNG (으)로/JKB_DIR 송치__04/NNG 되/XSV 면/EC 좀/MAG 낫__02/VA 을/ETM 거/NNB 이/VCP 에요/EF
1422,물__01/NNG 밑__01/NNG (으)로/JKB_DIR 내려앉/VV 은/ETM 앙금__01/NNG 처럼/JKB
1423,발음__01/NNG 발음__01/NNG 기관__10/NNG 말__01/NNG 소리__01/NNG 를/JKO 입/NNG 밖/NNG (으)로/JKB_DIR 내__02/VV 는/ETM 일__01/NNG
1424,는/JX 이제/MAG 다시/MAG 소파__06/NNG (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
1425,그것/NP 과/JKB 함께/MAG 목__01/NNG 너머/NNG (으)로/JKB_DIR 넘기/VV 었/EP 다/EF
1426,상구/NNP 는/JX 계단__04/NNG (으)로/JKB_DIR 후다닥/MAG 올라가/VV ᆫ다/EF
1427,놈/NNB 의/JKG 몸__01/NNG 이/JKS 한쪽/NNG (으)로/JKB_DIR 기울/VV 었/EP 다/EF
1428,건넌방/NNG (으)로/JKB_DIR 건너오/VV ᆫ/ETM 할멈/NNG 은/JX 말__01/NNG 하/XSV 았/EP 다/EF
1429,듀플렉스/NNG 양쪽/NNG (으)로/JKB_DIR 하/VV 았/EP 다/EF
1430,아기__01/NNG 아버지/NNG 는/JX 간호원/NNG 앞/NNG (으)로/JKB_DIR 바싹__01/MAG 다가가/VV 아서/EC
1431,할아버지/NNG 의/JKG 눈길__01/NNG 이/JKS 성구/NNP 의/JKG 저금통장/NNG 을/JKO 코앞/NNG (으)로/JKB_DIR 디밀/VV 며/EC
1432,또/MAG 차설/NNG (으)로/JKB_DIR 넘어가__01/VV ᄇ니다/EF
1433,다시/MAG 이__05/MM 쪽__05/NNB (으)로/JKB_DIR 돌아오/VV 고/EC
1434,심플렉스/NNG 한쪽/NNG (으)로/JKB_DIR 하/VV 았/EP 다/EF
1435,매호/NNP 씨/NNB 가/JKS 한발/MAG 앞/NNG (으)로/JKB_DIR 썩__01/MAG 나서/VV 며/EC
1436,저쪽/NP 편__04/NNG 에서/JKB 다리__02/NNG 를/JKO 건너/VV 어/EC 이쪽/NP (으)로/JKB_DIR
1437,그/NP 는/JX 왼쪽/NNG 길__01/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
1438,무게/NNG 중심__01/NNG 이/JKS 순식간/NNG 에/JKB 김경수/NNP (으)로/JKB_DIR 넘어가__01/VV 았/EP 다/EF
1439,저쪽/NP (으)로/JKB_DIR 비켜서/VV 어/EF
1440,우__08/NNG (으)로/JKB_DIR 보__01/VV 아/EF 의/JKG
1441,꿈__01/NNG 에서/JKB 현실__02/NNG (으)로/JKB_DIR 돌아오/VV ᆫ/ETM 얼굴/NNG 이/VCP 었/EP 다/EF
1442,양/MM 옆/NNG (으)로/JKB_DIR 척후병/NNG 이/JKS 달리__04/VV 어/EC 나가/VX ᆫ다/EF
1443,장비__07/NNG 업체/NNG (으)로/JKB_DIR 눈__01/NNG 돌리__04/VV 어/EC
1444,강나루/NNG 쪽__05/NNB (으)로/JKB_DIR 멀리/MAG 시선__03/NNG 을/JKO 던지/VV 고/EC 있/VX 던/ETM 조성준/NNP 은/JX
1445,우리/NP 는/JX 드디어/MAG 국도__04/NNG (으)로/JKB_DIR 빠져나가/VV 았/EP 어/EF
1446,아이__01/NNG 의/JKG 고개__01/NNG 가/JKS 외/NNB (으)로/JKB_DIR 꼬이__03/VV 었/EP 다/EF
1447,파멸/NNG (으)로/JKB_DIR 가/VV 는/ETM 이정표__02/NNG 를/JKO 예의__02/NNG 주시__04/NNG 하/XSV 라고/EF
1448,하고/JKQ 하늘/NNG (으)로/JKB_DIR 도로/MAG 올라가/VV ᆫ다/EF
